summonerName,count,win,winRate,totalDamageDealt,damageDealtToObjectives,totalDamageDealtToChampions,damageDealtToTurrets,inhibitorKills,firstTowerKill,turretKills,goldEarned,goldSpent,champLevel,totalMinionsKilled,firstBloodKill,firstInhibitorKill,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,neutralMinionsKilled,visionScore,wardsPlaced,wardsKilled,kda
HSHTM,24,18.0,0.75,127166.91666666667,10000.75,19572.0,5150.375,0.5,0.08333333333333333,1.8333333333333333,12424.625,10979.041666666666,13.958333333333334,173.83333333333334,0.125,0.2916666666666667,7.833333333333333,1.9583333333333333,11.583333333333334,23.833333333333332,9.166666666666666,5.041666666666667,4.341914682539683
HUYATV Burning,21,12.0,0.5714285714285714,30535.619047619046,2374.2380952380954,10146.142857142857,1096.7142857142858,0.19047619047619047,0.0,0.2857142857142857,7505.428571428572,6850.476190476191,11.904761904761905,36.904761904761905,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.47619047619047616,71.38095238095238,43.42857142857143,9.0,2.4558183879612447
HUYATV Cid,31,15.0,0.4838709677419355,115726.25806451614,5287.806451612903,16301.806451612903,2385.064516129032,0.2903225806451613,0.03225806451612903,0.8387096774193549,10394.677419354839,9645.483870967742,14.35483870967742,163.6451612903226,0.03225806451612903,0.12903225806451613,2.935483870967742,1.6451612903225807,6.709677419354839,22.096774193548388,10.35483870967742,2.2580645161290325,2.988751571009635
HUYATV Jin,24,13.0,0.5416666666666666,101740.95833333333,5805.791666666667,14232.833333333334,2916.8333333333335,0.125,0.125,0.9583333333333334,9968.166666666666,9415.041666666666,14.375,157.04166666666666,0.0,0.08333333333333333,1.4583333333333333,0.9166666666666666,4.125,19.875,10.125,2.25,3.1663510101010104
HUYATV Osu,25,15.0,0.6,109812.96,8155.52,15836.64,4959.76,0.28,0.04,1.68,10238.12,9387.52,13.8,153.84,0.08,0.2,2.48,1.84,6.8,21.28,9.88,3.0,3.136
HUYATV Ramca,34,16.0,0.47058823529411764,18878.41176470588,969.8235294117648,5119.705882352941,555.0,0.029411764705882353,0.0,0.11764705882352941,7064.088235294118,6581.617647058823,11.588235294117647,36.55882352941177,0.11764705882352941,0.0,0.0,0.0,0.0,70.0,37.970588235294116,11.588235294117647,5.101849376114082
HUYATV SPARKLE,26,14.0,0.5384615384615384,111391.42307692308,6844.961538461538,17318.46153846154,3632.3076923076924,0.15384615384615385,0.07692307692307693,1.3846153846153846,10686.26923076923,9546.923076923076,13.76923076923077,161.46153846153845,0.038461538461538464,0.11538461538461539,3.5,2.9615384615384617,8.115384615384615,21.96153846153846,9.153846153846153,4.115384615384615,3.4732600732600734
HUYATV Spoon,30,16.0,0.5333333333333333,152735.93333333332,11480.766666666666,20399.9,3846.4666666666667,0.3,0.13333333333333333,1.6666666666666667,12443.933333333332,11475.333333333334,14.266666666666667,203.76666666666668,0.16666666666666666,0.13333333333333333,10.466666666666667,2.5,15.766666666666667,23.133333333333333,8.066666666666666,6.5,4.378063973063973
HUYATV UMC,25,17.0,0.68,37081.76,3110.56,11661.12,1065.0,0.16,0.04,0.52,8774.52,8011.6,13.04,41.88,0.12,0.08,0.84,0.2,1.96,72.4,42.32,8.84,3.460210678210678
HUYATV Uni,23,13.0,0.5652173913043478,152001.86956521738,18839.565217391304,15218.478260869566,1963.6521739130435,0.17391304347826086,0.043478260869565216,1.0869565217391304,11051.04347826087,9762.434782608696,14.043478260869565,49.65217391304348,0.0,0.08695652173913043,69.0,10.869565217391305,106.56521739130434,32.43478260869565,12.0,4.608695652173913,6.33076259489303
HUYATV WooJu,20,12.0,0.6,170178.2,11026.9,21711.3,3915.6,0.2,0.1,1.3,13047.0,11851.0,14.8,217.1,0.1,0.1,16.6,1.65,21.1,26.05,10.15,5.85,4.787550505050505
HUYATV ahun,7,3.0,0.42857142857142855,105281.42857142857,11704.285714285714,14664.42857142857,1491.2857142857142,0.14285714285714285,0.14285714285714285,1.0,9338.857142857143,9054.714285714286,12.571428571428571,55.0,0.14285714285714285,0.14285714285714285,49.142857142857146,7.857142857142857,75.57142857142857,27.142857142857142,9.0,4.571428571428571,3.5439393939393935
Haithegioi,22,14.0,0.6363636363636364,124126.45454545454,6630.136363636364,15491.954545454546,3921.0,0.09090909090909091,0.09090909090909091,1.3636363636363635,10757.772727272728,9615.727272727272,14.454545454545455,177.77272727272728,0.0,0.09090909090909091,3.590909090909091,4.409090909090909,12.090909090909092,19.318181818181817,9.454545454545455,1.8181818181818181,4.1621392496392495
Hamblanc,6,3.0,0.5,70876.16666666667,4356.166666666667,8634.5,3360.5,0.16666666666666666,0.0,1.5,7496.166666666667,6645.833333333333,10.333333333333334,127.66666666666667,0.0,0.0,1.0,0.6666666666666666,2.6666666666666665,10.666666666666666,5.333333333333333,1.1666666666666667,3.9555555555555557
Happy Cats,7,3.0,0.42857142857142855,15821.0,2092.4285714285716,5983.0,835.4285714285714,0.0,0.14285714285714285,0.2857142857142857,6442.571428571428,6045.714285714285,10.0,12.142857142857142,0.14285714285714285,0.0,0.0,0.2857142857142857,0.8571428571428571,51.714285714285715,24.857142857142858,6.428571428571429,2.923809523809524
Hegzzz,19,11.0,0.5789473684210527,152587.0,25253.263157894737,14502.368421052632,1902.7894736842106,0.21052631578947367,0.21052631578947367,1.0526315789473684,10718.0,9851.105263157895,13.68421052631579,48.36842105263158,0.0,0.15789473684210525,71.10526315789474,13.894736842105264,111.89473684210526,22.63157894736842,6.0,4.315789473684211,4.7596282372598155
Heimish kingmono,14,8.0,0.5714285714285714,107471.85714285714,8166.214285714285,10959.285714285714,2531.6428571428573,0.21428571428571427,0.0,0.5714285714285714,10501.857142857143,9816.642857142857,13.642857142857142,168.42857142857142,0.14285714285714285,0.0,3.0714285714285716,0.5,8.285714285714286,36.92857142857143,7.928571428571429,11.428571428571429,5.180952380952379
Hide on bush,17,10.0,0.5882352941176471,141833.58823529413,9552.470588235294,19085.235294117647,3146.176470588235,0.17647058823529413,0.058823529411764705,1.4705882352941178,12340.29411764706,11161.529411764706,15.058823529411764,180.35294117647058,0.0,0.058823529411764705,18.235294117647058,2.411764705882353,26.176470588235293,25.470588235294116,10.470588235294118,3.823529411764706,3.6406862745098034
HuyaTvJincanyi,27,14.0,0.5185185185185185,133700.8148148148,9864.555555555555,16526.14814814815,3333.5185185185187,0.2962962962962963,0.037037037037037035,1.3333333333333333,10768.666666666666,9743.333333333334,14.0,180.2962962962963,0.1111111111111111,0.14814814814814814,9.703703703703704,2.4444444444444446,18.814814814814813,24.074074074074073,10.592592592592593,2.8518518518518516,2.943999518999519
I dont know ZZ,20,14.0,0.7,135263.45,20211.35,16627.6,2883.7,0.2,0.1,1.5,10949.5,10303.5,14.15,45.55,0.2,0.05,65.1,10.2,102.3,29.65,8.85,5.8,6.312956349206349
IG Q1749193239,20,9.0,0.45,47533.25,4312.85,11477.5,1251.55,0.2,0.0,0.5,10180.45,9514.75,12.7,64.85,0.0,0.05,0.25,0.45,3.05,82.55,36.85,15.7,3.1782539682539683
IGsupQ1019458971,7,4.0,0.5714285714285714,23062.285714285714,1941.5714285714287,9769.142857142857,1123.2857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,7465.571428571428,6854.285714285715,12.285714285714286,18.142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.8571428571428571,64.0,34.0,9.285714285714286,7.996428571428572
IGz1498187796,20,11.0,0.55,152149.65,25034.35,20408.95,2463.05,0.2,0.4,1.75,12027.8,11154.15,13.95,46.3,0.1,0.15,67.7,14.2,112.85,23.15,3.7,4.6,5.1856349206349215
IGzhao1498187796,19,10.0,0.5263157894736842,111624.57894736843,5465.9473684210525,16118.894736842105,3564.0526315789475,0.21052631578947367,0.0,1.1578947368421053,10458.78947368421,9910.0,12.947368421052632,153.05263157894737,0.15789473684210525,0.10526315789473684,8.263157894736842,0.8421052631578947,10.894736842105264,13.105263157894736,2.8947368421052633,3.3684210526315788,4.605033416875521
IGzhao1749193239,7,3.0,0.42857142857142855,151464.57142857142,17322.571428571428,17839.0,617.4285714285714,0.14285714285714285,0.0,0.5714285714285714,11132.57142857143,12421.42857142857,14.285714285714286,48.42857142857143,0.14285714285714285,0.0,71.85714285714286,13.571428571428571,118.28571428571429,19.142857142857142,2.4285714285714284,3.7142857142857144,1.9430839002267573
IIrrooGG,4,1.0,0.25,116362.75,3585.75,15403.75,1196.5,0.0,0.0,0.25,10082.75,9740.0,13.5,182.75,0.0,0.0,8.25,0.25,11.0,20.5,7.75,3.75,3.175
If you hold fist,20,14.0,0.7,105934.75,10060.55,14551.1,4961.35,0.3,0.1,2.0,10310.5,9978.15,14.25,151.15,0.05,0.0,1.0,1.8,5.25,17.05,8.4,2.25,3.852857142857144
IgNar,18,6.0,0.3333333333333333,24833.055555555555,1379.3333333333333,8377.777777777777,757.4444444444445,0.05555555555555555,0.0,0.16666666666666666,7195.888888888889,6475.833333333333,11.444444444444445,29.166666666666668,0.05555555555555555,0.0,0.0,0.4444444444444444,0.6666666666666666,58.72222222222222,34.72222222222222,6.0,4.262499999999999
Iove galio,12,5.0,0.4166666666666667,132595.58333333334,4034.5833333333335,17822.75,2066.0,0.25,0.0,0.6666666666666666,11149.5,10644.166666666666,14.333333333333334,178.66666666666666,0.16666666666666666,0.0,3.1666666666666665,1.25,5.5,22.666666666666668,10.583333333333334,3.0833333333333335,3.7116071428571424
Islonely 123,22,15.0,0.6818181818181818,135462.54545454544,8879.40909090909,16118.636363636364,3831.3636363636365,0.22727272727272727,0.0,1.4090909090909092,11756.636363636364,10768.181818181818,13.636363636363637,185.0,0.045454545454545456,0.09090909090909091,12.772727272727273,2.590909090909091,20.272727272727273,31.40909090909091,13.545454545454545,5.909090909090909,5.987121212121212
I백년언약I,17,8.0,0.47058823529411764,26887.58823529412,1707.9411764705883,8883.941176470587,827.2941176470588,0.0,0.0,0.35294117647058826,7636.0,6972.058823529412,10.882352941176471,38.11764705882353,0.058823529411764705,0.0,0.0,0.0,0.7058823529411765,62.76470588235294,31.705882352941178,9.647058823529411,3.5659197012138186
J D 황제,20,8.0,0.4,113563.45,8587.05,14190.9,2573.65,0.05,0.05,0.95,9818.15,8714.75,13.4,144.05,0.15,0.0,18.75,3.2,27.15,13.85,7.5,1.4,3.1763961038961046
JUGKlNG,25,17.0,0.68,182478.32,28293.0,25113.12,1530.56,0.2,0.08,0.72,13464.0,12606.12,15.48,48.8,0.08,0.12,83.4,15.96,137.0,33.76,10.8,6.04,4.418714285714286
Joyzzz,22,10.0,0.45454545454545453,109157.90909090909,4083.818181818182,16658.409090909092,2605.1363636363635,0.2727272727272727,0.0,0.7727272727272727,10516.59090909091,9620.90909090909,13.136363636363637,149.95454545454547,0.13636363636363635,0.13636363636363635,4.909090909090909,2.5454545454545454,9.181818181818182,12.727272727272727,6.045454545454546,2.1818181818181817,4.03788862652499
Juhana,25,14.0,0.56,159999.44,21993.48,17373.72,1631.88,0.16,0.24,1.0,11028.64,9941.2,14.0,45.08,0.0,0.12,74.24,11.2,115.88,31.36,9.76,5.8,3.8156190476190472
JustLikeThatKR,22,12.0,0.5454545454545454,161516.72727272726,24191.454545454544,18134.31818181818,2113.181818181818,0.22727272727272727,0.4090909090909091,1.2727272727272727,12222.318181818182,10822.5,14.227272727272727,58.36363636363637,0.3181818181818182,0.045454545454545456,74.13636363636364,12.272727272727273,114.9090909090909,34.45454545454545,8.590909090909092,8.954545454545455,7.969047619047617
