championId,count,win,kills,deaths,assists,winRate,kda,totalMinionsKilled,goldEarned
20,720,404,3965,3187,8563,0.5611111111111111,3.930969563853153,44.602777777777774,10369.452777777778
69,702,327,4138,4186,4084,0.4658119658119658,1.9641662685140946,183.24928774928776,11354.467236467237
105,661,341,4746,3270,3991,0.5158850226928896,2.6718654434250766,169.39031770045386,11433.012102874432
91,655,330,5075,4005,4363,0.5038167938931297,2.356554307116105,167.3526717557252,11634.647328244275
34,645,283,3583,3678,4934,0.4387596899224806,2.3156606851549757,182.82790697674417,11582.641860465117
7,641,326,4174,3102,4406,0.5085803432137286,2.765957446808511,161.21996879875195,10866.483619344774
18,588,299,4600,3394,3525,0.5085034013605442,2.393930465527401,172.6360544217687,12037.147959183674
429,578,273,3738,3320,4038,0.47231833910034604,2.342168674698795,200.95501730103805,12273.13321799308
201,547,288,681,3185,8346,0.526508226691042,2.8342229199372055,31.572212065813527,7392.180987202925
13,512,176,2689,3120,2947,0.34375,1.8064102564102564,190.04296875,11307.517578125
350,502,221,792,2098,7051,0.4402390438247012,3.738322211630124,8.0597609561753,6919.908366533865
44,501,246,742,2637,6734,0.49101796407185627,2.8350398179749714,33.0938123752495,7119.904191616766
53,501,215,920,3028,5878,0.4291417165668663,2.2450462351387053,29.25748502994012,7128.74251497006
40,487,227,932,2472,6331,0.46611909650924027,2.938106796116505,18.480492813141684,7493.809034907597
223,478,221,728,2846,5524,0.46234309623430964,2.196767392832045,32.78242677824268,7015.437238493724
5,471,214,2767,2806,3851,0.4543524416135881,2.3585174625801852,29.036093418259025,10512.225053078557
107,467,250,3265,2590,3073,0.5353319057815846,2.4471042471042472,81.20556745182013,10790.021413276232
154,434,190,1873,1919,4395,0.4377880184331797,3.266284523189161,88.85483870967742,10006.635944700462
38,399,174,2372,1951,1891,0.43609022556390975,2.1850333162480777,177.52130325814537,10902.566416040101
35,374,171,1601,2631,3808,0.4572192513368984,2.055872291904219,21.40106951871658,8502.77807486631
119,373,189,2819,1919,2344,0.5067024128686327,2.6904637832204275,187.55764075067023,12925.026809651474
238,372,189,2652,1793,2151,0.5080645161290323,2.678750697155605,171.3763440860215,11124.827956989247
55,366,168,2914,2246,2284,0.45901639344262296,2.3143365983971504,158.46174863387978,11217.325136612022
29,364,136,2290,2200,2463,0.37362637362637363,2.1604545454545456,170.42307692307693,11100.21978021978
427,363,170,785,1369,4458,0.46831955922865015,3.8298027757487216,21.628099173553718,8279.118457300276
122,337,166,1905,1747,1645,0.49258160237388726,2.032054951345163,172.5192878338279,10846.878338278932
133,303,132,1696,1757,1535,0.43564356435643564,1.8389299943084803,174.81848184818483,11448.521452145214
113,303,167,1412,1323,3981,0.5511551155115512,4.076341647770219,31.15841584158416,10133.676567656767
6,290,137,1806,1255,1540,0.4724137931034483,2.666135458167331,143.24137931034483,11040.358620689654
27,264,130,1143,1457,2287,0.49242424242424243,2.354152367879204,156.96969696969697,10199.19696969697
268,260,116,1343,1381,1713,0.4461538461538462,2.2128892107168716,189.62692307692308,11150.342307692308
